year,round,driverId,position,points,positionText,wins
2020,10,ricciardo,6,63,6,0
2020,10,leclerc,7,57,7,0
2020,10,stroll,8,57,8,0
2020,10,perez,9,56,9,0
2020,10,gasly,10,45,10,1
2020,10,sainz,11,41,11,0
2020,10,ocon,12,36,12,0
2020,10,vettel,13,17,13,0
2020,10,kvyat,14,14,14,0
2020,10,hulkenberg,15,6,15,0
2020,10,raikkonen,16,2,16,0
2020,10,giovinazzi,17,2,17,0
2020,10,kevin_magnussen,18,1,18,0
2020,10,latifi,19,0,19,0
2020,10,russell,20,0,20,0
2020,10,grosjean,21,0,21,0
2020,11,hamilton,1,230,1,7
2020,11,bottas,2,161,2,2
2020,11,max_verstappen,3,147,3,1
2020,11,ricciardo,4,78,4,0
2020,11,perez,5,68,5,0
2020,11,norris,6,65,6,0
2020,11,albon,7,64,7,0
2020,11,leclerc,8,63,8,0
2020,11,stroll,9,57,9,0
2020,11,gasly,10,53,10,1
2020,11,sainz,11,51,11,0
2020,11,ocon,12,36,12,0
2020,11,vettel,13,17,13,0
2020,11,kvyat,14,14,14,0
2020,11,hulkenberg,15,10,15,0
2020,11,giovinazzi,16,3,16,0
2020,11,raikkonen,17,2,17,0
2020,11,grosjean,18,2,18,0
2020,11,kevin_magnussen,19,1,19,0
2020,11,latifi,20,0,20,0
2020,11,russell,21,0,21,0
2020,12,hamilton,1,256,1,8
2020,12,bottas,2,179,2,2
2020,12,max_verstappen,3,162,3,1
2020,12,ricciardo,4,80,4,0
2020,12,leclerc,5,75,5,0
2020,12,perez,6,74,6,0
2020,12,norris,7,65,7,0
2020,12,albon,8,64,8,0
2020,12,gasly,9,63,9,1
2020,12,sainz,10,59,10,0
2020,12,stroll,11,57,11,0
2020,12,ocon,12,40,12,0
2020,12,vettel,13,18,13,0
2020,12,kvyat,14,14,14,0
2020,12,hulkenberg,15,10,15,0
2020,12,giovinazzi,16,3,16,0
2020,12,raikkonen,17,2,17,0
2020,12,grosjean,18,2,18,0
2020,12,kevin_magnussen,19,1,19,0
2020,12,latifi,20,0,20,0
2020,12,russell,21,0,21,0
2020,13,hamilton,1,282,1,9
2020,13,bottas,2,197,2,2
2020,13,max_verstappen,3,162,3,1
2020,13,ricciardo,4,95,4,0
2020,13,leclerc,5,85,5,0
2020,13,perez,6,82,6,0
2020,13,norris,7,69,7,0
2020,13,sainz,8,65,8,0
2020,13,albon,9,64,9,0
2020,13,gasly,10,63,10,1
2020,13,stroll,11,57,11,0
2020,13,ocon,12,40,12,0
2020,13,kvyat,13,26,13,0
2020,13,vettel,14,18,14,0
2020,13,hulkenberg,15,10,15,0
2020,13,raikkonen,16,4,16,0
2020,13,giovinazzi,17,4,17,0
2020,13,grosjean,18,2,18,0
2020,13,kevin_magnussen,19,1,19,0
2020,13,latifi,20,0,20,0
2020,13,russell,21,0,21,0
2020,14,hamilton,1,307,1,10
2020,14,bottas,2,197,2,2
2020,14,max_verstappen,3,170,3,1
2020,14,perez,4,100,4,0
2020,14,leclerc,5,97,5,0
2020,14,ricciardo,6,96,6,0
2020,14,sainz,7,75,7,0
2020,14,norris,8,74,8,0
2020,14,albon,9,70,9,0
2020,14,gasly,10,63,10,1
2020,14,stroll,11,59,11,0
2020,14,ocon,12,40,12,0
2020,14,vettel,13,33,13,0
2020,14,kvyat,14,26,14,0
2020,14,hulkenberg,15,10,15,0
2020,14,raikkonen,16,4,16,0
2020,14,giovinazzi,17,4,17,0
2020,14,grosjean,18,2,18,0
2020,14,kevin_magnussen,19,1,19,0
2020,14,latifi,20,0,20,0
2020,14,russell,21,0,21,0
2020,15,hamilton,1,332,1,11
2020,15,bottas,2,201,2,2
2020,15,max_verstappen,3,189,3,1
2020,15,ricciardo,4,102,4,0
2020,15,perez,5,100,5,0
2020,15,leclerc,6,98,6,0
2020,15,norris,7,86,7,0
2020,15,sainz,8,85,8,0
2020,15,albon,9,85,9,0
2020,15,gasly,10,71,10,1
2020,15,stroll,11,59,11,0
2020,15,ocon,12,42,12,0
2020,15,vettel,13,33,13,0
2020,15,kvyat,14,26,14,0
2020,15,hulkenberg,15,10,15,0
2020,15,raikkonen,16,4,16,0
2020,15,giovinazzi,17,4,17,0
2020,15,grosjean,18,2,18,0
2020,15,kevin_magnussen,19,1,19,0
2020,15,latifi,20,0,20,0
2020,15,russell,21,0,21,0
2020,16,hamilton,1,332,1,11
2020,16,bottas,2,205,2,2
2020,16,max_verstappen,3,189,3,1
2020,16,perez,4,125,4,1
2020,16,ricciardo,5,112,5,0
2020,16,leclerc,6,98,6,0
2020,16,sainz,7,97,7,0
2020,16,albon,8,93,8,0
2020,16,norris,9,87,9,0
2020,16,stroll,10,74,10,0
2020,16,gasly,11,71,11,1
2020,16,ocon,12,60,12,0
2020,16,vettel,13,33,13,0
2020,16,kvyat,14,32,14,0
2020,16,hulkenberg,15,10,15,0
2020,16,raikkonen,16,4,16,0
2020,16,giovinazzi,17,4,17,0
2020,16,russell,18,3,18,0
2020,16,grosjean,19,2,19,0
2020,16,kevin_magnussen,20,1,20,0
2020,16,latifi,21,0,21,0
2020,16,aitken,22,0,22,0
2020,16,pietro_fittipaldi,23,0,23,0
2020,17,hamilton,1,347,1,11
2020,17,bottas,2,223,2,2
2020,17,max_verstappen,3,214,3,2
2020,17,perez,4,125,4,1
2020,17,ricciardo,5,119,5,0
2020,17,sainz,6,105,6,0
2020,17,albon,7,105,7,0
2020,17,leclerc,8,98,8,0
2020,17,norris,9,97,9,0
2020,17,gasly,10,75,10,1
2020,17,stroll,11,75,11,0
2020,17,ocon,12,62,12,0
2020,17,vettel,13,33,13,0
2020,17,kvyat,14,32,14,0
2020,17,hulkenberg,15,10,15,0
2020,17,raikkonen,16,4,16,0
2020,17,giovinazzi,17,4,17,0
2020,17,russell,18,3,18,0
2020,17,grosjean,19,2,19,0
2020,17,kevin_magnussen,20,1,20,0
2020,17,latifi,21,0,21,0
2020,17,aitken,22,0,22,0
2020,17,pietro_fittipaldi,23,0,23,0
2021,1,hamilton,1,25,1,1
2021,1,max_verstappen,2,18,2,0
2021,1,bottas,3,16,3,0
2021,1,norris,4,12,4,0
2021,1,perez,5,10,5,0
2021,1,leclerc,6,8,6,0
2021,1,ricciardo,7,6,7,0
2021,1,sainz,8,4,8,0
2021,1,tsunoda,9,2,9,0
2021,1,stroll,10,1,10,0
2021,1,raikkonen,11,0,11,0
2021,1,giovinazzi,12,0,12,0
2021,1,ocon,13,0,13,0
2021,1,russell,14,0,14,0
2021,1,vettel,15,0,15,0
2021,1,mick_schumacher,16,0,16,0
2021,1,gasly,17,0,17,0
2021,1,latifi,18,0,18,0
2021,1,alonso,19,0,19,0
2021,1,mazepin,20,0,20,0
2021,2,hamilton,1,44,1,1
2021,2,max_verstappen,2,43,2,1
2021,2,norris,3,27,3,0
2021,2,leclerc,4,20,4,0
2021,2,bottas,5,16,5,0
2021,2,sainz,6,14,6,0
2021,2,ricciardo,7,14,7,0
2021,2,perez,8,10,8,0
2021,2,gasly,9,6,9,0
2021,2,stroll,10,5,10,0
2021,2,tsunoda,11,2,11,0
2021,2,ocon,12,2,12,0
2021,2,alonso,13,1,13,0
2021,2,raikkonen,14,0,14,0
2021,2,giovinazzi,15,0,15,0
2021,2,russell,16,0,16,0
2021,2,vettel,17,0,17,0
2021,2,mick_schumacher,18,0,18,0
2021,2,mazepin,19,0,19,0
2021,2,latifi,20,0,20,0
2021,3,hamilton,1,69,1,2
2021,3,max_verstappen,2,61,2,1
2021,3,norris,3,37,3,0
2021,3,bottas,4,32,4,0
2021,3,leclerc,5,28,5,0
2021,3,perez,6,22,6,0
2021,3,ricciardo,7,16,7,0
2021,3,sainz,8,14,8,0
2021,3,ocon,9,8,9,0
2021,3,gasly,10,7,10,0
2021,3,stroll,11,5,11,0
2021,3,alonso,12,5,12,0
2021,3,tsunoda,13,2,13,0
2021,3,raikkonen,14,0,14,0
2021,3,giovinazzi,15,0,15,0
2021,3,vettel,16,0,16,0
2021,3,russell,17,0,17,0
2021,3,mick_schumacher,18,0,18,0
2021,3,mazepin,19,0,19,0
2021,3,latifi,20,0,20,0
2021,4,hamilton,1,94,1,3
2021,4,max_verstappen,2,80,2,1
2021,4,bottas,3,47,3,0
2021,4,norris,4,41,4,0
2021,4,leclerc,5,40,5,0
2021,4,perez,6,32,6,0
2021,4,ricciardo,7,24,7,0
2021,4,sainz,8,20,8,0
2021,4,ocon,9,10,9,0
2021,4,gasly,10,8,10,0
2021,4,stroll,11,5,11,0
2021,4,alonso,12,5,12,0
2021,4,tsunoda,13,2,13,0
2021,4,raikkonen,14,0,14,0
2021,4,giovinazzi,15,0,15,0
2021,4,vettel,16,0,16,0
2021,4,russell,17,0,17,0
2021,4,mick_schumacher,18,0,18,0
2021,4,latifi,19,0,19,0
2021,4,mazepin,20,0,20,0
2021,5,max_verstappen,1,105,1,2
2021,5,hamilton,2,101,2,3
2021,5,norris,3,56,3,0
2021,5,bottas,4,47,4,0
2021,5,perez,5,44,5,0
2021,5,leclerc,6,40,6,0
2021,5,sainz,7,38,7,0
2021,5,ricciardo,8,24,8,0
2021,5,gasly,9,16,9,0
2021,5,ocon,10,12,10,0
2021,5,vettel,11,10,11,0
2021,5,stroll,12,9,12,0
2021,5,alonso,13,5,13,0
2021,5,tsunoda,14,2,14,0
2021,5,giovinazzi,15,1,15,0
2021,5,raikkonen,16,0,16,0
2021,5,russell,17,0,17,0
2021,5,latifi,18,0,18,0
2021,5,mick_schumacher,19,0,19,0
2021,5,mazepin,20,0,20,0
2021,6,max_verstappen,1,105,1,2
2021,6,hamilton,2,101,2,3
2021,6,perez,3,69,3,1
2021,6,norris,4,66,4,0
2021,6,leclerc,5,52,5,0
2021,6,bottas,6,47,6,0
2021,6,sainz,7,42,7,0
2021,6,gasly,8,31,8,0
2021,6,vettel,9,28,9,0
2021,6,ricciardo,10,26,10,0
2021,6,alonso,11,13,11,0
2021,6,ocon,12,12,12,0
2021,6,stroll,13,9,13,0
2021,6,tsunoda,14,8,14,0
2021,6,raikkonen,15,1,15,0
2021,6,giovinazzi,16,1,16,0
2021,6,mick_schumacher,17,0,17,0
2021,6,russell,18,0,18,0
2021,6,mazepin,19,0,19,0
2021,6,latifi,20,0,20,0
2021,7,max_verstappen,1,131,1,3
2021,7,hamilton,2,119,2,3
2021,7,perez,3,84,3,1
2021,7,norris,4,76,4,0
2021,7,bottas,5,59,5,0
2021,7,leclerc,6,52,6,0
2021,7,sainz,7,42,7,0
2021,7,gasly,8,37,8,0
2021,7,ricciardo,9,34,9,0
2021,7,vettel,10,30,10,0
2021,7,alonso,11,17,11,0
2021,7,ocon,12,12,12,0
2021,7,stroll,13,10,13,0
2021,7,tsunoda,14,8,14,0
2021,7,raikkonen,15,1,15,0
2021,7,giovinazzi,16,1,16,0
2021,7,russell,17,0,17,0
2021,7,mick_schumacher,18,0,18,0
2021,7,mazepin,19,0,19,0
2021,7,latifi,20,0,20,0
2021,8,max_verstappen,1,156,1,4
2021,8,hamilton,2,138,2,3
2021,8,perez,3,96,3,1
2021,8,norris,4,86,4,0
2021,8,bottas,5,74,5,0
2021,8,leclerc,6,58,6,0
2021,8,sainz,7,50,7,0
2021,8,gasly,8,37,8,0
2021,8,ricciardo,9,34,9,0
2021,8,vettel,10,30,10,0
2021,8,alonso,11,19,11,0
2021,8,stroll,12,14,12,0
2021,8,ocon,13,12,13,0
2021,8,tsunoda,14,9,14,0
2021,8,raikkonen,15,1,15,0
2021,8,giovinazzi,16,1,16,0
2021,8,russell,17,0,17,0
2021,8,mick_schumacher,18,0,18,0
2021,8,mazepin,19,0,19,0
2021,8,latifi,20,0,20,0
2021,9,max_verstappen,1,182,1,5
2021,9,hamilton,2,150,2,3
2021,9,perez,3,104,3,1
2021,9,norris,4,101,4,0
2021,9,bottas,5,92,5,0
2021,9,leclerc,6,62,6,0
2021,9,sainz,7,60,7,0
2021,9,ricciardo,8,40,8,0
2021,9,gasly,9,39,9,0
2021,9,vettel,10,30,10,0
2021,9,alonso,11,20,11,0
2021,9,stroll,12,14,12,0
2021,9,ocon,13,12,13,0
2021,9,tsunoda,14,9,14,0
2021,9,raikkonen,15,1,15,0
2021,9,giovinazzi,16,1,16,0
2021,9,russell,17,0,17,0
2021,9,mick_schumacher,18,0,18,0
2021,9,mazepin,19,0,19,0
2021,9,latifi,20,0,20,0
2021,10,max_verstappen,1,185,1,5
2021,10,hamilton,2,177,2,4
2021,10,norris,3,113,3,0
2021,10,bottas,4,108,4,0
2021,10,perez,5,104,5,1
2021,10,leclerc,6,80,6,0
2021,10,sainz,7,68,7,0
2021,10,ricciardo,8,50,8,0
2021,10,gasly,9,39,9,0
2021,10,vettel,10,30,10,0
2021,10,alonso,11,26,11,0
2021,10,stroll,12,18,12,0
2021,10,ocon,13,14,13,0
2021,10,tsunoda,14,10,14,0
2021,10,raikkonen,15,1,15,0
2021,10,giovinazzi,16,1,16,0
2021,10,russell,17,0,17,0
2021,10,mick_schumacher,18,0,18,0
2021,10,latifi,19,0,19,0
2021,10,mazepin,20,0,20,0
2021,11,hamilton,1,195,1,4
2021,11,max_verstappen,2,187,2,5
2021,11,norris,3,113,3,0
2021,11,bottas,4,108,4,0
2021,11,perez,5,104,5,1
2021,11,sainz,6,83,6,0
2021,11,leclerc,7,80,7,0
2021,11,gasly,8,50,8,0
2021,11,ricciardo,9,50,9,0
2021,11,ocon,10,39,10,1
2021,11,alonso,11,38,11,0
2021,11,vettel,12,30,12,0
2021,11,tsunoda,13,18,13,0
2021,11,stroll,14,18,14,0
2021,11,latifi,15,6,15,0
2021,11,russell,16,4,16,0
2021,11,raikkonen,17,2,17,0
2021,11,giovinazzi,18,1,18,0
2021,11,mick_schumacher,19,0,19,0
2021,11,mazepin,20,0,20,0
2021,12,hamilton,1,202.5,1,4
2021,12,max_verstappen,2,199.5,2,6
2021,12,norris,3,113,3,0
2021,12,bottas,4,108,4,0
2021,12,perez,5,104,5,1
2021,12,sainz,6,83.5,6,0
2021,12,leclerc,7,82,7,0
2021,12,ricciardo,8,56,8,0
2021,12,gasly,9,54,9,0
2021,12,ocon,10,42,10,1
2021,12,alonso,11,38,11,0
2021,12,vettel,12,35,12,0
2021,12,tsunoda,13,18,13,0
2021,12,stroll,14,18,14,0
2021,12,russell,15,13,15,0
2021,12,latifi,16,7,16,0
2021,12,raikkonen,17,2,17,0
2021,12,giovinazzi,18,1,18,0
2021,12,mick_schumacher,19,0,19,0
2021,12,mazepin,20,0,20,0
2021,13,max_verstappen,1,224.5,1,7
2021,13,hamilton,2,221.5,2,4
2021,13,bottas,3,123,3,0
2021,13,norris,4,114,4,0
2021,13,perez,5,108,5,1
2021,13,leclerc,6,92,6,0
2021,13,sainz,7,89.5,7,0
2021,13,gasly,8,66,8,0
2021,13,ricciardo,9,56,9,0
2021,13,alonso,10,46,10,0
2021,13,ocon,11,44,11,1
2021,13,vettel,12,35,12,0
2021,13,tsunoda,13,18,13,0
2021,13,stroll,14,18,14,0
2021,13,russell,15,13,15,0
2021,13,latifi,16,7,16,0
2021,13,raikkonen,17,2,17,0
2021,13,giovinazzi,18,1,18,0
2021,13,mick_schumacher,19,0,19,0
2021,13,mazepin,20,0,20,0
2021,13,kubica,21,0,21,0
2021,14,max_verstappen,1,226.5,1,7
2021,14,hamilton,2,221.5,2,4
2021,14,bottas,3,141,3,0
2021,14,norris,4,132,4,0
2021,14,perez,5,118,5,1
2021,14,leclerc,6,104,6,0
2021,14,sainz,7,97.5,7,0
2021,14,ricciardo,8,83,8,1
2021,14,gasly,9,66,9,0
2021,14,alonso,10,50,10,0
2021,14,ocon,11,45,11,1
2021,14,vettel,12,35,12,0
2021,14,stroll,13,24,13,0
2021,14,tsunoda,14,18,14,0
2021,14,russell,15,15,15,0
2021,14,latifi,16,7,16,0
2021,14,raikkonen,17,2,17,0
2021,14,giovinazzi,18,1,18,0
2021,14,mick_schumacher,19,0,19,0
2021,14,kubica,20,0,20,0
2021,14,mazepin,21,0,21,0
2021,15,hamilton,1,246.5,1,5
2021,15,max_verstappen,2,244.5,2,7
2021,15,bottas,3,151,3,0
2021,15,norris,4,139,4,0
2021,15,perez,5,120,5,1
2021,15,sainz,6,112.5,6,0
2021,15,leclerc,7,104,7,0
2021,15,ricciardo,8,95,8,1
2021,15,gasly,9,66,9,0
2021,15,alonso,10,58,10,0
2021,15,ocon,11,45,11,1
2021,15,vettel,12,35,12,0
2021,15,stroll,13,24,13,0
2021,15,tsunoda,14,18,14,0
2021,15,russell,15,16,15,0
2021,15,latifi,16,7,16,0
2021,15,raikkonen,17,6,17,0
2021,15,giovinazzi,18,1,18,0
2021,15,mick_schumacher,19,0,19,0
2021,15,kubica,20,0,20,0
2021,15,mazepin,21,0,21,0
2021,16,max_verstappen,1,262.5,1,7
2021,16,hamilton,2,256.5,2,5
2021,16,bottas,3,177,3,1
2021,16,norris,4,145,4,0
2021,16,perez,5,135,5,1
2021,16,sainz,6,116.5,6,0
2021,16,leclerc,7,116,7,0
2021,16,ricciardo,8,95,8,1
2021,16,gasly,9,74,9,0
2021,16,alonso,10,58,10,0
2021,16,ocon,11,46,11,1
2021,16,vettel,12,35,12,0
2021,16,stroll,13,26,13,0
2021,16,tsunoda,14,18,14,0
2021,16,russell,15,16,15,0
2021,16,latifi,16,7,16,0
2021,16,raikkonen,17,6,17,0
2021,16,giovinazzi,18,1,18,0
2021,16,mick_schumacher,19,0,19,0
2021,16,kubica,20,0,20,0
2021,16,mazepin,21,0,21,0
2021,17,max_verstappen,1,287.5,1,8
2021,17,hamilton,2,275.5,2,5
2021,17,bottas,3,185,3,1
2021,17,perez,4,150,4,1
2021,17,norris,5,149,5,0
2021,17,leclerc,6,128,6,0
2021,17,sainz,7,122.5,7,0
2021,17,ricciardo,8,105,8,1
2021,17,gasly,9,74,9,0
2021,17,alonso,10,58,10,0
2021,17,ocon,11,46,11,1
2021,17,vettel,12,36,12,0
2021,17,stroll,13,26,13,0
2021,17,tsunoda,14,20,14,0
2021,17,russell,15,16,15,0
2021,17,latifi,16,7,16,0
2021,17,raikkonen,17,6,17,0
2021,17,giovinazzi,18,1,18,0
2021,17,mick_schumacher,19,0,19,0
2021,17,kubica,20,0,20,0
2021,17,mazepin,21,0,21,0
2021,18,max_verstappen,1,312.5,1,9
2021,18,hamilton,2,293.5,2,5
2021,18,bottas,3,185,3,1
2021,18,perez,4,165,4,1
2021,18,norris,5,150,5,0
2021,18,leclerc,6,138,6,0
2021,18,sainz,7,130.5,7,0
2021,18,ricciardo,8,105,8,1
2021,18,gasly,9,86,9,0
2021,18,alonso,10,60,10,0
2021,18,ocon,11,46,11,1
2021,18,vettel,12,42,12,0
2021,18,stroll,13,26,13,0
2021,18,tsunoda,14,20,14,0
2021,18,russell,15,16,15,0
2021,18,raikkonen,16,10,16,0
2021,18,latifi,17,7,17,0
2021,18,giovinazzi,18,1,18,0
2021,18,mick_schumacher,19,0,19,0
2021,18,kubica,20,0,20,0
2021,18,mazepin,21,0,21,0
2021,19,max_verstappen,1,332.5,1,9
2021,19,hamilton,2,318.5,2,6
2021,19,bottas,3,203,3,1
2021,19,perez,4,178,4,1
2021,19,norris,5,151,5,0
2021,19,leclerc,6,148,6,0
2021,19,sainz,7,139.5,7,0
2021,19,ricciardo,8,105,8,1
2021,19,gasly,9,92,9,0
2021,19,alonso,10,62,10,0
2021,19,ocon,11,50,11,1
2021,19,vettel,12,42,12,0
2021,19,stroll,13,26,13,0
2021,19,tsunoda,14,20,14,0
2021,19,russell,15,16,15,0
2021,19,raikkonen,16,10,16,0
2021,19,latifi,17,7,17,0
2021,19,giovinazzi,18,1,18,0
2021,19,mick_schumacher,19,0,19,0
2021,19,kubica,20,0,20,0
2021,19,mazepin,21,0,21,0
2021,20,max_verstappen,1,351.5,1,9
2021,20,hamilton,2,343.5,2,7
2021,20,bottas,3,203,3,1
2021,20,perez,4,190,4,1
2021,20,norris,5,153,5,0
2021,20,leclerc,6,152,6,0
2021,20,sainz,7,145.5,7,0
2021,20,ricciardo,8,105,8,1
2021,20,gasly,9,92,9,0
2021,20,alonso,10,77,10,0
2021,20,ocon,11,60,11,1
2021,20,vettel,12,43,12,0
2021,20,stroll,13,34,13,0
2021,20,tsunoda,14,20,14,0
2021,20,russell,15,16,15,0
2021,20,raikkonen,16,10,16,0
2021,20,latifi,17,7,17,0
2021,20,giovinazzi,18,1,18,0
2021,20,mick_schumacher,19,0,19,0
2021,20,kubica,20,0,20,0
2021,20,mazepin,21,0,21,0
2021,21,max_verstappen,1,369.5,1,9
2021,21,hamilton,2,369.5,2,8
2021,21,bottas,3,218,3,1
2021,21,perez,4,190,4,1
2021,21,leclerc,5,158,5,0
2021,21,norris,6,154,6,0
2021,21,sainz,7,149.5,7,0
2021,21,ricciardo,8,115,8,1
2021,21,gasly,9,100,9,0
2021,21,alonso,10,77,10,0
2021,21,ocon,11,72,11,1
2021,21,vettel,12,43,12,0
2021,21,stroll,13,34,13,0
2021,21,tsunoda,14,20,14,0
2021,21,russell,15,16,15,0
2021,21,raikkonen,16,10,16,0
2021,21,latifi,17,7,17,0
2021,21,giovinazzi,18,3,18,0
2021,21,mick_schumacher,19,0,19,0
2021,21,kubica,20,0,20,0
2021,21,mazepin,21,0,21,0
2021,22,max_verstappen,1,395.5,1,10
2021,22,hamilton,2,387.5,2,8
2021,22,bottas,3,226,3,1
2021,22,perez,4,190,4,1
2021,22,sainz,5,164.5,5,0
2021,22,norris,6,160,6,0
2021,22,leclerc,7,159,7,0
2021,22,ricciardo,8,115,8,1
2021,22,gasly,9,110,9,0
2021,22,alonso,10,81,10,0
2021,22,ocon,11,74,11,1
2021,22,vettel,12,43,12,0
2021,22,stroll,13,34,13,0
2021,22,tsunoda,14,32,14,0
2021,22,russell,15,16,15,0
2021,22,raikkonen,16,10,16,0
2021,22,latifi,17,7,17,0
2021,22,giovinazzi,18,3,18,0
2021,22,mick_schumacher,19,0,19,0
2021,22,kubica,20,0,20,0
2021,22,mazepin,21,0,21,0
2022,1,leclerc,1,26,1,1
2022,1,sainz,2,18,2,0
2022,1,hamilton,3,15,3,0
2022,1,russell,4,12,4,0
2022,1,kevin_magnussen,5,10,5,0
2022,1,bottas,6,8,6,0
2022,1,ocon,7,6,7,0
2022,1,tsunoda,8,4,8,0
2022,1,alonso,9,2,9,0
2022,1,zhou,10,1,10,0
2022,1,mick_schumacher,11,0,11,0
2022,1,stroll,12,0,12,0
2022,1,albon,13,0,13,0
2022,1,ricciardo,14,0,14,0
2022,1,norris,15,0,15,0
2022,1,latifi,16,0,16,0
2022,1,hulkenberg,17,0,17,0
2022,1,perez,18,0,18,0
2022,1,max_verstappen,19,0,19,0
2022,1,gasly,20,0,20,0
2022,2,leclerc,1,45,1,1
2022,2,sainz,2,33,2,0
2022,2,max_verstappen,3,25,3,1
2022,2,russell,4,22,4,0
2022,2,hamilton,5,16,5,0
2022,2,ocon,6,14,6,0
2022,2,perez,7,12,7,0
2022,2,kevin_magnussen,8,12,8,0
2022,2,bottas,9,8,9,0
2022,2,norris,10,6,10,0
2022,2,tsunoda,11,4,11,0
2022,2,gasly,12,4,12,0
2022,2,alonso,13,2,13,0
2022,2,zhou,14,1,14,0
2022,2,mick_schumacher,15,0,15,0
2022,2,stroll,16,0,16,0
2022,2,hulkenberg,17,0,17,0
2022,2,albon,18,0,18,0
2022,2,ricciardo,19,0,19,0
2022,2,latifi,20,0,20,0
2022,3,leclerc,1,71,1,2
2022,3,russell,2,37,2,0
2022,3,sainz,3,33,3,0
2022,3,perez,4,30,4,0
2022,3,hamilton,5,28,5,0
2022,3,max_verstappen,6,25,6,1
2022,3,ocon,7,20,7,0
2022,3,norris,8,16,8,0
2022,3,kevin_magnussen,9,12,9,0
2022,3,bottas,10,12,10,0
2022,3,ricciardo,11,8,11,0
2022,3,gasly,12,6,12,0
2022,3,tsunoda,13,4,13,0
2022,3,alonso,14,2,14,0
2022,3,zhou,15,1,15,0
2022,3,albon,16,1,16,0
2022,3,mick_schumacher,17,0,17,0
2022,3,stroll,18,0,18,0
2022,3,hulkenberg,19,0,19,0
2022,3,latifi,20,0,20,0
2022,3,vettel,21,0,21,0
2022,4,leclerc,1,86,1,2
2022,4,max_verstappen,2,59,2,2
2022,4,perez,3,54,3,0
2022,4,russell,4,49,4,0
2022,4,sainz,5,38,5,0
2022,4,norris,6,35,6,0
2022,4,hamilton,7,28,7,0
2022,4,bottas,8,24,8,0
2022,4,ocon,9,20,9,0
2022,4,kevin_magnussen,10,15,10,0
2022,4,ricciardo,11,11,11,0
2022,4,tsunoda,12,10,12,0
2022,4,gasly,13,6,13,0
2022,4,vettel,14,4,14,0
2022,4,alonso,15,2,15,0
2022,4,zhou,16,1,16,0
2022,4,albon,17,1,17,0
2022,4,stroll,18,1,18,0
2022,4,mick_schumacher,19,0,19,0
2022,4,hulkenberg,20,0,20,0
2022,4,latifi,21,0,21,0
2022,5,leclerc,1,104,1,2
2022,5,max_verstappen,2,85,2,3
2022,5,perez,3,66,3,0
2022,5,russell,4,59,4,0
2022,5,sainz,5,53,5,0
2022,5,hamilton,6,36,6,0
2022,5,norris,7,35,7,0
2022,5,bottas,8,30,8,0
2022,5,ocon,9,24,9,0
2022,5,kevin_magnussen,10,15,10,0
2022,5,ricciardo,11,11,11,0
2022,5,tsunoda,12,10,12,0
2022,5,gasly,13,6,13,0
2022,5,vettel,14,4,14,0
2022,5,albon,15,3,15,0
2022,5,alonso,16,2,16,0
2022,5,stroll,17,2,17,0
2022,5,zhou,18,1,18,0
2022,5,mick_schumacher,19,0,19,0
2022,5,hulkenberg,20,0,20,0
2022,5,latifi,21,0,21,0
2022,6,max_verstappen,1,110,1,4
2022,6,leclerc,2,104,2,2
2022,6,perez,3,85,3,0
2022,6,russell,4,74,4,0
2022,6,sainz,5,65,5,0
2022,6,hamilton,6,46,6,0
2022,6,norris,7,39,7,0
2022,6,bottas,8,38,8,0
2022,6,ocon,9,30,9,0
2022,6,kevin_magnussen,10,15,10,0
2022,6,tsunoda,11,11,11,0
2022,6,ricciardo,12,11,12,0
2022,6,gasly,13,6,13,0
2022,6,vettel,14,4,14,0
2022,6,alonso,15,4,15,0
2022,6,albon,16,3,16,0
2022,6,stroll,17,2,17,0
2022,6,zhou,18,1,18,0
2022,6,mick_schumacher,19,0,19,0
2022,6,hulkenberg,20,0,20,0
2022,6,latifi,21,0,21,0
2022,7,max_verstappen,1,125,1,4
2022,7,leclerc,2,116,2,2
2022,7,perez,3,110,3,1
2022,7,russell,4,84,4,0
2022,7,sainz,5,83,5,0
2022,7,hamilton,6,50,6,0
2022,7,norris,7,48,7,0
2022,7,bottas,8,40,8,0
2022,7,ocon,9,30,9,0
2022,7,kevin_magnussen,10,15,10,0
2022,7,ricciardo,11,11,11,0
2022,7,tsunoda,12,11,12,0
2022,7,alonso,13,10,13,0
2022,7,gasly,14,6,14,0
2022,7,vettel,15,5,15,0
2022,7,albon,16,3,16,0
2022,7,stroll,17,2,17,0
2022,7,zhou,18,1,18,0
2022,7,mick_schumacher,19,0,19,0
2022,7,hulkenberg,20,0,20,0
2022,7,latifi,21,0,21,0
2022,8,max_verstappen,1,150,1,5
2022,8,perez,2,129,2,1
2022,8,leclerc,3,116,3,2
2022,8,russell,4,99,4,0
2022,8,sainz,5,83,5,0
2022,8,hamilton,6,62,6,0
2022,8,norris,7,50,7,0
2022,8,bottas,8,40,8,0
2022,8,ocon,9,31,9,0
2022,8,gasly,10,16,10,0
2022,8,alonso,11,16,11,0
2022,8,kevin_magnussen,12,15,12,0
2022,8,ricciardo,13,15,13,0
2022,8,vettel,14,13,14,0
2022,8,tsunoda,15,11,15,0
2022,8,albon,16,3,16,0
2022,8,stroll,17,2,17,0
2022,8,zhou,18,1,18,0
